arch,corpus,embed_size,embedder,evaluation,job_name,neg_pos_ratio,num_epochs,num_vocab,param_name,regime,score,standardize,task
aligner,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1400.0,16384,param_3,expert,0.5497762863534675,1.0,nyms_ant_jwshuffled
aligner,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1500.0,16384,param_3,expert,0.5503355704697986,1.0,nyms_ant_jwshuffled
aligner,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1600.0,16384,param_3,expert,0.5507084265473527,1.0,nyms_ant_jwshuffled
aligner,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1700.0,16384,param_3,expert,0.5507084265473527,1.0,nyms_ant_jwshuffled
aligner,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1800.0,16384,param_3,expert,0.5482848620432513,1.0,nyms_ant_jwshuffled
aligner,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1900.0,16384,param_3,expert,0.5492170022371364,1.0,nyms_ant_jwshuffled
aligner,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,,,16384,param_3,novice,0.4961378490790255,,nyms_ant_jw
aligner,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,0.0,16384,param_3,expert,0.521489403842345,1.0,nyms_ant_jw
aligner,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,100.0,16384,param_3,expert,0.5818974054268172,1.0,nyms_ant_jw
aligner,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,200.0,16384,param_3,expert,0.5816993464052288,1.0,nyms_ant_jw
aligner,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,300.0,16384,param_3,expert,0.573578926520103,1.0,nyms_ant_jw
aligner,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,400.0,16384,param_3,expert,0.5715983363042186,1.0,nyms_ant_jw
aligner,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,500.0,16384,param_3,expert,0.5634779164190928,1.0,nyms_ant_jw
aligner,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,600.0,16384,param_3,expert,0.5612992671816202,1.0,nyms_ant_jw
aligner,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,700.0,16384,param_3,expert,0.5626856803327391,1.0,nyms_ant_jw
aligner,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,800.0,16384,param_3,expert,0.5614973262032086,1.0,nyms_ant_jw
aligner,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,900.0,16384,param_3,expert,0.5599128540305011,1.0,nyms_ant_jw
aligner,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1000.0,16384,param_3,expert,0.5585264408793821,1.0,nyms_ant_jw
aligner,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1100.0,16384,param_3,expert,0.5561497326203209,1.0,nyms_ant_jw
aligner,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1200.0,16384,param_3,expert,0.5571400277282629,1.0,nyms_ant_jw
aligner,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1300.0,16384,param_3,expert,0.5579322638146168,1.0,nyms_ant_jw
aligner,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1400.0,16384,param_3,expert,0.5593186769657358,1.0,nyms_ant_jw
aligner,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1500.0,16384,param_3,expert,0.5595167359873242,1.0,nyms_ant_jw
aligner,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1600.0,16384,param_3,expert,0.5577342047930284,1.0,nyms_ant_jw
aligner,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1700.0,16384,param_3,expert,0.5573380867498514,1.0,nyms_ant_jw
aligner,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1800.0,16384,param_3,expert,0.5567439096850861,1.0,nyms_ant_jw
aligner,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1900.0,16384,param_3,expert,0.5583283818577937,1.0,nyms_ant_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,,,16384,param_3,novice,0.5038621509209744,,nyms_syn_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,0.0,16384,param_3,expert,0.5028718558130323,1.0,nyms_syn_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,100.0,16384,param_3,expert,0.5832838185779362,1.0,nyms_syn_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,200.0,16384,param_3,expert,0.5848682907506437,1.0,nyms_syn_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,300.0,16384,param_3,expert,0.5854624678154089,1.0,nyms_syn_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,400.0,16384,param_3,expert,0.5854624678154089,1.0,nyms_syn_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,500.0,16384,param_3,expert,0.5862547039017627,1.0,nyms_syn_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,600.0,16384,param_3,expert,0.5862547039017627,1.0,nyms_syn_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,700.0,16384,param_3,expert,0.586848880966528,1.0,nyms_syn_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,800.0,16384,param_3,expert,0.5872449990097048,1.0,nyms_syn_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,900.0,16384,param_3,expert,0.5870469399881164,1.0,nyms_syn_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1000.0,16384,param_3,expert,0.5870469399881164,1.0,nyms_syn_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1100.0,16384,param_3,expert,0.5876411170528818,1.0,nyms_syn_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1200.0,16384,param_3,expert,0.5870469399881164,1.0,nyms_syn_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1300.0,16384,param_3,expert,0.586848880966528,1.0,nyms_syn_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1400.0,16384,param_3,expert,0.5866508219449396,1.0,nyms_syn_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1500.0,16384,param_3,expert,0.5860566448801743,1.0,nyms_syn_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1600.0,16384,param_3,expert,0.5862547039017627,1.0,nyms_syn_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1700.0,16384,param_3,expert,0.5864527629233511,1.0,nyms_syn_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1800.0,16384,param_3,expert,0.586848880966528,1.0,nyms_syn_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1900.0,16384,param_3,expert,0.5872449990097048,1.0,nyms_syn_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,,,16384,param_3,novice,0.4960850111856823,,nyms_syn_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,0.0,16384,param_3,expert,0.4990678598061149,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,100.0,16384,param_3,expert,0.4856450410141686,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,200.0,16384,param_3,expert,0.4869500372856078,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,300.0,16384,param_3,expert,0.4873228933631618,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,400.0,16384,param_3,expert,0.4876957494407159,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,500.0,16384,param_3,expert,0.488627889634601,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,600.0,16384,param_3,expert,0.4890007457121551,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,700.0,16384,param_3,expert,0.4895600298284862,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,800.0,16384,param_3,expert,0.488255033557047,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,900.0,16384,param_3,expert,0.4891871737509321,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1000.0,16384,param_3,expert,0.4891871737509321,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1100.0,16384,param_3,expert,0.4891871737509321,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1200.0,16384,param_3,expert,0.4895600298284862,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1300.0,16384,param_3,expert,0.4901193139448173,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1400.0,16384,param_3,expert,0.4897464578672632,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1500.0,16384,param_3,expert,0.4901193139448173,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1600.0,16384,param_3,expert,0.4901193139448173,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1700.0,16384,param_3,expert,0.4899328859060403,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1800.0,16384,param_3,expert,0.4891871737509321,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1900.0,16384,param_3,expert,0.4890007457121551,1.0,nyms_syn_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,,,16384,param_3,novice,0.5039149888143176,,nyms_ant_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,0.0,16384,param_3,expert,0.5009321401938852,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,100.0,16384,param_3,expert,0.4890007457121551,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,200.0,16384,param_3,expert,0.4867636092468307,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,300.0,16384,param_3,expert,0.4873228933631618,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,400.0,16384,param_3,expert,0.4890007457121551,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,500.0,16384,param_3,expert,0.4890007457121551,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,600.0,16384,param_3,expert,0.4897464578672632,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,700.0,16384,param_3,expert,0.4899328859060403,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,800.0,16384,param_3,expert,0.4901193139448173,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,900.0,16384,param_3,expert,0.4912378821774795,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1000.0,16384,param_3,expert,0.4914243102162565,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1100.0,16384,param_3,expert,0.4919835943325877,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1200.0,16384,param_3,expert,0.4923564504101417,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1300.0,16384,param_3,expert,0.4925428784489187,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1400.0,16384,param_3,expert,0.4929157345264728,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1500.0,16384,param_3,expert,0.4931021625652498,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1600.0,16384,param_3,expert,0.4927293064876958,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1700.0,16384,param_3,expert,0.4927293064876958,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1800.0,16384,param_3,expert,0.4923564504101417,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1900.0,16384,param_3,expert,0.4921700223713647,1.0,nyms_ant_jwshuffled
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,,,16384,param_3,novice,0.4961378490790255,,nyms_ant_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,0.0,16384,param_3,expert,0.4971281441869677,1.0,nyms_ant_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,100.0,16384,param_3,expert,0.5836799366211131,1.0,nyms_ant_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,200.0,16384,param_3,expert,0.5848682907506437,1.0,nyms_ant_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,300.0,16384,param_3,expert,0.5840760546642899,1.0,nyms_ant_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,400.0,16384,param_3,expert,0.5832838185779362,1.0,nyms_ant_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,500.0,16384,param_3,expert,0.5840760546642899,1.0,nyms_ant_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,600.0,16384,param_3,expert,0.5850663497722322,1.0,nyms_ant_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,700.0,16384,param_3,expert,0.5858585858585859,1.0,nyms_ant_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,800.0,16384,param_3,expert,0.5848682907506437,1.0,nyms_ant_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,900.0,16384,param_3,expert,0.5850663497722322,1.0,nyms_ant_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1000.0,16384,param_3,expert,0.5852644087938206,1.0,nyms_ant_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1100.0,16384,param_3,expert,0.5852644087938206,1.0,nyms_ant_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1200.0,16384,param_3,expert,0.5852644087938206,1.0,nyms_ant_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1300.0,16384,param_3,expert,0.5848682907506437,1.0,nyms_ant_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1400.0,16384,param_3,expert,0.5848682907506437,1.0,nyms_ant_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1500.0,16384,param_3,expert,0.5852644087938206,1.0,nyms_ant_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1600.0,16384,param_3,expert,0.5854624678154089,1.0,nyms_ant_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1700.0,16384,param_3,expert,0.5860566448801743,1.0,nyms_ant_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1800.0,16384,param_3,expert,0.5862547039017627,1.0,nyms_ant_jw
classifier,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1900.0,16384,param_3,expert,0.5860566448801743,1.0,nyms_ant_jw
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,,,16384,param_3,novice,0.5038621509209744,,nyms_syn_jw
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,0.0,16384,param_3,expert,0.5058427411368588,1.0,nyms_syn_jw
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,100.0,16384,param_3,expert,0.5555555555555556,1.0,nyms_syn_jw
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,200.0,16384,param_3,expert,0.5767478708655179,1.0,nyms_syn_jw
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,300.0,16384,param_3,expert,0.5789265201029907,1.0,nyms_syn_jw
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,400.0,16384,param_3,expert,0.5789265201029907,1.0,nyms_syn_jw
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,500.0,16384,param_3,expert,0.5694196870667458,1.0,nyms_syn_jw
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,600.0,16384,param_3,expert,0.5706080411962765,1.0,nyms_syn_jw
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,700.0,16384,param_3,expert,0.5692216280451574,1.0,nyms_syn_jw
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,800.0,16384,param_3,expert,0.5698158051099228,1.0,nyms_syn_jw
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,900.0,16384,param_3,expert,0.5714002772826302,1.0,nyms_syn_jw
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1000.0,16384,param_3,expert,0.5688255100019806,1.0,nyms_syn_jw
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1100.0,16384,param_3,expert,0.5662507427213309,1.0,nyms_syn_jw
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1200.0,16384,param_3,expert,0.5640720934838582,1.0,nyms_syn_jw
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1300.0,16384,param_3,expert,0.5595167359873242,1.0,nyms_syn_jw
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1400.0,16384,param_3,expert,0.5585264408793821,1.0,nyms_syn_jw
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1500.0,16384,param_3,expert,0.5593186769657358,1.0,nyms_syn_jw
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1600.0,16384,param_3,expert,0.5593186769657358,1.0,nyms_syn_jw
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1700.0,16384,param_3,expert,0.5585264408793821,1.0,nyms_syn_jw
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1800.0,16384,param_3,expert,0.5565458506634977,1.0,nyms_syn_jw
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1900.0,16384,param_3,expert,0.5537730243612596,1.0,nyms_syn_jw
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,,,16384,param_3,novice,0.4960850111856823,,nyms_syn_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,0.0,16384,param_3,expert,0.4994407158836689,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,100.0,16384,param_3,expert,0.5143549589858315,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,200.0,16384,param_3,expert,0.5203206562266965,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,300.0,16384,param_3,expert,0.5303877703206562,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,400.0,16384,param_3,expert,0.5324384787472036,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,500.0,16384,param_3,expert,0.5300149142431022,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,600.0,16384,param_3,expert,0.5283370618941089,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,700.0,16384,param_3,expert,0.5266592095451156,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,800.0,16384,param_3,expert,0.5277777777777778,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,900.0,16384,param_3,expert,0.5272184936614467,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1000.0,16384,param_3,expert,0.5253542132736764,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1100.0,16384,param_3,expert,0.52889634601044,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1200.0,16384,param_3,expert,0.5298284862043251,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1300.0,16384,param_3,expert,0.5305741983594333,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1400.0,16384,param_3,expert,0.5329977628635347,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1500.0,16384,param_3,expert,0.5320656226696495,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1600.0,16384,param_3,expert,0.5315063385533184,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1700.0,16384,param_3,expert,0.5320656226696495,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1800.0,16384,param_3,expert,0.5311334824757643,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1900.0,16384,param_3,expert,0.5305741983594333,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,,,16384,param_3,novice,0.5039149888143176,,nyms_ant_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,0.0,16384,param_3,expert,0.5005592841163311,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,100.0,16384,param_3,expert,0.4865771812080537,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,200.0,16384,param_3,expert,0.4599179716629381,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,300.0,16384,param_3,expert,0.4558165548098434,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,400.0,16384,param_3,expert,0.4578672632363908,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,500.0,16384,param_3,expert,0.4602908277404922,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,600.0,16384,param_3,expert,0.4692393736017897,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,700.0,16384,param_3,expert,0.4791200596569724,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,800.0,16384,param_3,expert,0.4863907531692767,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,900.0,16384,param_3,expert,0.4860178970917226,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1000.0,16384,param_3,expert,0.4876957494407159,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1100.0,16384,param_3,expert,0.4876957494407159,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1200.0,16384,param_3,expert,0.4904921700223714,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1300.0,16384,param_3,expert,0.4949664429530201,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,wd,identification,bengio_2019-03-12-15-24-22_num1,1.0,1400.0,16384,param_3,expert,0.4970171513795675,1.0,nyms_ant_jwshuffled
